Seconds,Date_Time,CO2ppm,WVppt,RefBP,Volts_4,Volts_5,Volts_6,FRB_mlmin,FRC_mlmin,Chamber,TempC,RH_pct,Light_Lux,BP_kPa,Act_1,Act_2,Act_3,Act_4,Act_5,Act_6,Act_7,Act_8,Act_9,Act_10,Act_11,Act_12,Act_13,Act_14,Act_15,Act_16,c_FRC_mlmin,c_CO2ppm,CO2_mlmin,FlyChamber1,FlyChamber2,FlyChamber3,FlyChamber4,FlyChamber5,FlyChamber6,FlyChamber7,FlyChamber8,FlyChamber9,FlyChamber10,FlyChamber11,FlyChamber12,FlyChamber13,FlyChamber14,FlyChamber15,FlyChamber16,CO2_mlminFly1,CO2_mlminFly2,CO2_mlminFly3,CO2_mlminFly4,CO2_mlminFly5,CO2_mlminFly6,CO2_mlminFly7,CO2_mlminFly8,CO2_mlminFly9,CO2_mlminFly10,CO2_mlminFly11,CO2_mlminFly12,CO2_mlminFly13,CO2_mlminFly14,CO2_mlminFly15,CO2_mlminFly16
8125,325.6967,2.0061,24.923,99.5781,2.5042,2.504,2.5025,20.05,17.5,13,25.67,44.14,5.96,99.743,2.64,4.67,1.48,2.82,0,0,0.02,1.97,0,0,0,0.01,0.71,1.01,0,0,17.44721,1.865733E-06,3.255184E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.255184E-05,0,0,0
8126,325.6967,2.0039,24.9264,99.5791,2.5033,2.506,2.5025,19.95,17.43,13,25.67,44.14,6.02,99.743,1.49,6.5,1.11,1.58,0,0,0.01,1.11,0,0,0,0.01,0.4,0.57,0,0,17.45106,1.91846E-06,3.347915E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.347915E-05,0,0,0
8127,325.6967,1.9997,24.9227,99.5791,2.5038,2.5045,2.5029,19.98,17.4,13,25.67,44.14,6.02,99.743,0.84,3.87,0.47,0.67,0,0,0.01,0.62,0,0,0,0,0.22,0.32,0,0,17.47456,2.048945E-06,3.580441E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.580441E-05,0,0,0
8128,325.6967,1.9898,24.9192,99.5778,2.5037,2.5034,2.5046,20.07,17.55,13,25.67,44.14,6.06,99.742,0.63,2.9,0.35,2,0,2.81,0,2.6,0,0,0,6,0.13,0.18,0,0,17.48996,2.123253E-06,3.713561E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713561E-05,0,0,0
8129,325.6967,1.9836,24.9205,99.5812,2.5047,2.5025,2.5043,19.89,17.36,13,25.67,44.14,6,99.742,0.26,1.22,0.15,6.19,0,3.27,0,9.9,0,0,0,7.88,0.07,0.1,0,0,17.47538,2.114979E-06,3.696006E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.696006E-05,0,0,0
8130,325.6967,1.9693,24.9208,99.5819,2.5055,2.5033,2.5056,20.05,17.59,13,25.67,44.15,6.18,99.742,0.15,0.69,3.83,2.61,5.25,1.84,0,6.69,0,0,0,4.43,0.04,0.06,0,0,17.47408,2.145575E-06,3.749196E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.749196E-05,0,0,0
8131,325.6967,1.9798,24.9192,99.5796,2.5043,2.5032,2.505,20.03,17.49,13,25.67,44.15,5.91,99.742,1.21,0.39,4.41,1.96,9.94,1.03,0,3.77,0,0,0,2.49,0.02,0.03,0,0,17.45689,2.201358E-06,3.842886E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.842886E-05,0,0,0
8132,325.6967,1.9669,24.9216,99.5783,2.5036,2.5037,2.5037,19.99,17.44,13,25.67,44.15,6.18,99.741,11.18,1.72,3.6,0.83,5.69,1.71,0,2.12,0,0,0,1.4,3.39,0.02,0,0,17.4477,2.190603E-06,3.822099E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.822099E-05,0,0,0
8133,325.6967,1.9747,24.922,99.5771,2.503,2.503,2.5029,20.12,17.55,13,25.67,44.15,5.93,99.742,10.79,0.97,2.7,0.62,4.27,0.96,0,1.19,0,3.38,0,0.79,4.53,0.01,0,0,17.45074,2.142327E-06,3.738519E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.738519E-05,0,0,0
8134,325.6967,1.9768,24.9213,99.5795,2.5015,2.5037,2.5032,19.91,17.33,13,25.67,44.15,6.68,99.742,8.32,0.54,6.58,0.26,2.4,0.54,0,0.67,0,1.9,0,6.44,2.55,0.01,0,0,17.46397,2.114496E-06,3.69275E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69275E-05,0,0,0
8135,325.6967,1.9391,24.9238,99.5773,2.5028,2.5035,2.5034,19.92,17.32,13,25.67,44.15,5.91,99.743,4.68,0.31,3.7,0.2,1.35,0.3,0,0.38,0,1.07,0,6.62,1.43,0,0,0,17.4528,2.048904E-06,3.575911E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.575911E-05,0,0,0
8136,325.6967,1.9335,24.9214,99.578,2.503,2.5041,2.5054,20.05,17.56,13,25.67,44.15,6.46,99.743,2.63,0.17,2.77,0.11,0.76,0.17,0,2.46,0,2.1,0,5.41,0.81,0,2.63,0,17.45243,1.979982E-06,3.455551E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.455551E-05,0,0,0
8137,325.6967,1.9389,24.925,99.5751,2.5019,2.5046,2.5049,19.99,17.42,13,25.67,44.15,5.84,99.744,3.17,0.1,1.17,0.05,1.93,0.1,0,6.07,0,2.31,0,5.3,0.45,0,3.73,0,17.43966,1.992788E-06,3.475353E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.475353E-05,0,0,0
8138,325.6967,1.915,24.9249,99.5761,2.5029,2.5033,2.5045,19.96,17.45,13,25.67,44.15,6.58,99.744,1.78,0.05,0.66,0.03,9.52,0.05,0,3.42,0,1.3,0,5.23,0.26,0,2.1,0,17.45947,1.959103E-06,3.420491E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.420491E-05,0,0,0
8139,325.6967,1.9107,24.9238,99.5803,2.5027,2.5041,2.5025,20.09,17.59,13,25.67,44.15,5.84,99.744,1,0.03,0.37,2.26,8.52,0.02,0,1.92,0,0.73,0,2.94,0.14,0,1.18,0,17.46805,1.896776E-06,3.313299E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.313299E-05,0,0,0
8140,325.6967,1.9125,24.9219,99.575,2.5029,2.5033,2.5034,20.03,17.53,13,25.67,44.15,5.85,99.744,0.56,7.14,1.33,2.77,6.39,0.02,0,1.08,0,0.41,0,4.28,0.08,0,0.66,0,17.49129,1.923988E-06,3.365304E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.365304E-05,0,0,0
8141,325.6967,1.8841,24.9225,99.5764,2.5032,2.5036,2.5032,19.9,17.34,13,25.67,44.15,6.6,99.744,0.32,4.02,0.75,2.08,3.59,0.01,0,0.61,0,0.23,1.69,2.41,0.05,0,0.37,0,17.51233,1.932282E-06,3.383877E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.383877E-05,0,0,0
8142,325.6967,1.8606,24.9222,99.5774,2.5034,2.5033,2.5036,19.98,17.48,13,25.67,44.15,6.14,99.745,3.93,2.26,0.42,0.88,1.52,0.01,0,0.34,0,0.13,2.64,1.35,0.03,0,0.21,0,17.50508,1.878233E-06,3.287861E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.287861E-05,0,0,0
8143,325.6967,1.8656,24.926,99.5805,2.5035,2.5033,2.5045,20.02,17.57,13,25.67,44.15,6.03,99.744,2.21,1.27,5.49,0.49,1.14,0,0,0.19,0,0.07,1.48,3.76,0.01,0,0.12,0,17.49683,1.844767E-06,3.227758E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.227758E-05,0,0,0
8144,325.6967,1.8485,24.927,99.5812,2.5036,2.5038,2.5073,20.01,17.55,13,25.67,44.15,5.91,99.744,1.24,0.72,3.09,1.4,0.48,1.5,0,0.08,0,0.03,2.33,5.87,0.01,0,0.07,0,17.51175,1.883375E-06,3.298118E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.298118E-05,0,0,0
8145,325.6967,1.8251,24.924,99.5821,2.5051,2.504,2.5046,20,17.49,13,25.67,44.15,6.04,99.743,0.7,0.4,4.36,0.79,0.27,0.84,1.5,0.05,0,0.02,2.81,4.8,0,4.69,0.04,0,17.50048,1.904069E-06,3.332212E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.332212E-05,0,0,0
8146,325.6967,1.817,24.9261,99.5792,2.5035,2.5048,2.504,20.1,17.58,13,25.67,44.15,5.79,99.743,3.02,1.73,2.45,0.44,0.2,0.63,1.13,0.03,0,0.01,1.58,7.95,0,2.64,0.02,0,17.50009,1.885342E-06,3.299365E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.299365E-05,0,0,0
8147,325.6967,1.8201,24.9213,99.5771,2.5041,2.5032,2.5028,19.86,17.38,13,25.67,44.15,6.25,99.743,1.7,0.97,2.88,0.25,0.09,0.27,2.13,0.02,0,0.01,3.14,4.47,0,1.48,0.01,0,17.51747,1.900687E-06,3.329523E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.329523E-05,0,0,0
8148,325.6967,1.8002,24.9189,99.5774,2.5043,2.5036,2.5054,19.98,17.5,13,25.67,44.15,5.8,99.743,0.96,2.05,3.87,0.14,0.05,0.15,1.2,0.01,0,2.25,4.02,2.52,0,0.83,0.01,0,17.51453,1.892717E-06,3.315006E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.315006E-05,0,0,0
8149,325.6967,1.8322,24.9191,99.5813,2.5037,2.5019,2.5058,20.09,17.57,13,25.67,44.15,6.54,99.743,0.54,1.15,2.18,0.08,0.03,0.08,0.51,0,0,4.08,2.26,1.41,0,0.47,0,0,17.49672,1.891666E-06,3.309795E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.309795E-05,0,0,0
8150,325.6967,1.8446,24.9264,99.5804,2.503,2.5024,2.5036,20.03,17.49,13,25.67,44.15,5.72,99.743,0.3,0.65,1.22,0.04,0.02,0.05,0.28,0,0,2.3,1.27,4.17,0,0.26,0,0,17.48214,1.883609E-06,3.29295E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29295E-05,0,0,0
8151,325.6967,1.8407,24.9243,99.5755,2.5031,2.5022,2.5038,19.92,17.45,13,25.67,44.15,5.84,99.743,0.17,2.99,0.69,0.02,0.01,0.04,0.21,0,0,1.29,0.71,2.35,0,0.15,0,0,17.48293,1.856856E-06,3.246329E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.246329E-05,0,0,0
8152,325.6967,1.8517,24.9231,99.5788,2.5036,2.5032,2.5037,20.12,17.57,13,25.67,44.15,5.72,99.743,0.1,1.68,0.39,1.51,0,0.02,0.09,0.84,0,5.41,0.4,1.32,0,0.08,0,0,17.49223,1.8183E-06,3.180612E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.180612E-05,0,0,0
8153,325.6967,1.8704,24.9203,99.5774,2.504,2.504,2.502,20.01,17.46,13,25.67,44.15,6.24,99.743,0.05,0.95,0.22,0.85,4.5,0.01,0.05,0.63,0,3.05,0.23,0.74,0,0.05,0,0,17.49232,1.785528E-06,3.123304E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.123304E-05,0,0,0
8154,325.6967,1.8581,24.9234,99.5814,2.5033,2.5039,2.5032,19.91,17.39,13,25.67,44.15,6.44,99.744,0.03,1.66,0.12,3.1,5.91,0,0.03,1.39,0,2.78,0.13,0.42,0,0.03,0,0,17.51386,1.768561E-06,3.097434E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.097434E-05,0,0,0
8155,325.6967,1.8468,24.9235,99.5785,2.5031,2.5038,2.5023,20.04,17.56,13,25.67,44.15,5.67,99.744,0.02,0.93,0.07,1.75,3.32,0,0.02,3.03,0,2.09,0.07,0.23,0,0.01,0,0,17.51265,1.721811E-06,3.015347E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.015347E-05,0,0,0
8156,325.6967,1.8459,24.9253,99.5818,2.5029,2.5036,2.5035,20.02,17.5,13,25.67,44.15,6.4,99.744,0.01,0.52,0.04,2.48,1.87,0,1.51,2.27,0,1.17,0.04,0.13,0,0.01,0,0,17.50463,1.689322E-06,2.957097E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.957097E-05,0,0,0
8157,325.6967,1.8542,24.9255,99.5769,2.5029,2.5049,2.5036,20.06,17.57,13,25.67,44.15,5.78,99.744,0.01,0.29,0.02,1.4,4.05,0,0.85,0.96,0,0.66,0.02,1.57,4.69,0,0,0,17.51633,1.668292E-06,2.922236E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.922236E-05,0,0,0
8158,325.6967,1.8491,24.9237,99.5772,2.5033,2.5045,2.5025,19.95,17.56,13,25.67,44.15,6.04,99.744,2.25,0.17,0.01,5.47,2.28,0,0.48,0.54,0,1.5,0.01,0.89,2.64,0,0,0,17.52846,1.640664E-06,2.875832E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875832E-05,0,0,0
8159,325.6967,1.8401,24.9239,99.5802,2.5008,2.5028,2.5029,19.95,17.51,13,25.67,44.15,5.68,99.745,1.27,0.09,0.01,3.08,1.28,0,0.27,0.3,0,0.63,0.01,0.5,1.48,0,0,0,17.52225,1.588847E-06,2.784017E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.784017E-05,0,0,0
8160,325.6967,1.832,24.925,99.5795,2.5042,2.5027,2.5043,20.14,17.57,13,25.67,44.15,6.06,99.745,2.21,0.05,0,4.36,0.72,0,0.15,0.17,0,0.47,0,0.28,2.33,0,0,0,17.55196,1.524432E-06,2.675677E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.675677E-05,0,0,0
8161,325.6967,1.8307,24.9267,99.5794,2.504,2.5041,2.504,20.01,17.48,13,25.67,44.15,5.7,99.744,1.24,0.03,0,2.45,0.41,0,0.08,0.1,0,0.27,0,0.16,1.31,0,0,0,17.54991,1.490183E-06,2.615258E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.615258E-05,0,0,0
8162,325.6967,1.8183,24.925,99.5819,2.5021,2.5052,2.5046,19.96,17.46,13,25.67,44.15,6.32,99.744,0.7,0.02,0,1.38,0.23,0,0.05,0.05,0,0.11,0,1.21,0.74,0,0,0,17.5353,1.464429E-06,2.567921E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.567921E-05,0,0,0
8163,325.6967,1.8106,24.9223,99.5788,2.5012,2.503,2.5043,20.05,17.62,13,25.67,44.15,5.93,99.745,0.39,0.01,0,3.4,0.13,0,0.03,0.03,0,0.06,0,0.51,0.31,0,0,0,17.52539,1.466329E-06,2.569799E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.569799E-05,0,0,0
8164,325.6967,1.8105,24.9225,99.5754,2.503,2.5022,2.504,19.96,17.56,13,25.67,44.15,6.36,99.745,0.22,0.01,2.63,4.54,1.2,0,1.52,0.02,0,0.04,0,0.38,0.23,0,0,0,17.52222,1.439254E-06,2.521892E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.521892E-05,0,0,0
8165,325.6967,1.7887,24.9206,99.5752,2.5036,2.5036,2.5037,19.99,17.49,13,25.67,44.15,6.4,99.746,0.12,0,1.48,2.55,0.67,0,0.85,0.01,0,0.02,0,0.16,0.1,0,0,0,17.51539,1.416538E-06,2.481122E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.481122E-05,0,0,0
8166,325.6967,1.7921,24.9194,99.5781,2.5034,2.5038,2.5047,20.08,17.62,13,25.67,44.15,5.68,99.747,0.07,0,2.33,1.44,0.38,0,0.48,0.01,0,0.01,0,0.12,1.57,0,0,0,17.51172,1.501114E-06,2.628709E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.628709E-05,0,0,0
8167,325.6967,1.7921,24.9223,99.5794,2.5033,2.504,2.5038,19.94,17.36,13,25.67,44.15,5.7,99.747,6.6,0,1.31,0.81,0.21,0,0.27,1.69,0,0.01,0,0.05,2.01,0,0,0,17.50576,1.606189E-06,2.811755E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.811755E-05,0,0,0
8168,325.6967,1.7729,24.9255,99.5781,2.5015,2.5032,2.5047,20.02,17.5,13,25.67,44.15,5.8,99.747,3.71,0,0.74,0.45,0.12,0,6.53,0.95,0,0,0,0.03,1.13,1.5,0,0,17.49738,1.677916E-06,2.935913E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.935913E-05,0,0,0
8169,325.6967,1.7772,24.925,99.5813,2.5008,2.5034,2.5042,19.96,17.47,13,25.67,44.15,5.74,99.748,2.09,0,0.41,0.26,4.57,0,3.67,0.53,0,0,0,0.02,0.64,2.34,0,0,17.49388,1.803568E-06,3.155141E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.155141E-05,0,0,0
8170,325.6974,1.7771,24.9247,99.5839,2.502,2.5037,2.5043,20.09,17.56,13,25.67,44.15,6.44,99.747,1.18,0,0.23,1.64,2.57,0,2.07,0.3,0,0,0,0.01,8.23,1.32,0,0,17.48161,1.896074E-06,3.314643E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.314643E-05,0,0,0
8171,325.6974,1.7791,24.924,99.5839,2.5014,2.5051,2.503,19.91,17.42,13,25.67,44.15,5.7,99.747,0.66,0,0.13,7.67,1.45,0,2.29,0.17,0,0,0,0.01,4.63,0.74,0,0,17.47149,1.928491E-06,3.369362E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.369362E-05,0,0,0
8172,325.6974,1.7472,24.9212,99.584,2.5024,2.5041,2.504,20.06,17.5,13,25.67,44.15,5.66,99.748,0.37,0,0.07,4.32,0.81,0,2.79,3.1,0,5.25,7.31,0,5.8,1.54,0,0,17.46904,1.993593E-06,3.482616E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.482616E-05,0,0,0
8173,325.6974,1.76,24.9165,99.5825,2.5024,2.5031,2.5034,19.95,17.48,13,25.67,44.15,6.4,99.748,0.21,0,5.85,2.43,0.46,0,3.25,1.74,0,5.2,4.11,0,4.35,0.87,0,0,17.46189,2.038555E-06,3.559703E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.559703E-05,0,0,0
8174,325.6974,1.743,24.9186,99.5817,2.5029,2.5032,2.5026,19.91,17.44,13,25.67,44.15,5.78,99.748,0.12,0,3.29,1.37,0.26,0,1.83,4.35,0,9.11,2.31,0,1.83,0.37,0,0,17.47931,2.048339E-06,3.580355E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.580355E-05,0,0,0
8175,325.6974,1.7288,24.922,99.5807,2.5037,2.5025,2.5028,20.01,17.54,13,25.67,44.15,5.88,99.749,0.07,0,1.85,0.77,0.14,0,2.15,6.95,0,6.63,1.3,0,1.03,0.27,0,0,17.45977,2.074542E-06,3.622104E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.622104E-05,0,0,0
8176,325.6974,1.7273,24.9218,99.5844,2.504,2.503,2.5028,19.99,17.4,13,25.67,44.15,5.69,99.749,0.04,0,1.04,0.43,0.08,0,1.21,6.72,0,3.73,0.73,0,0.77,0.15,0,0,17.45953,2.060738E-06,3.597951E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.597951E-05,0,0,0
8177,325.6974,1.7033,24.9215,99.5865,2.5029,2.5014,2.5035,19.92,17.38,13,25.67,44.15,6.41,99.748,0.02,0,0.59,1.74,7.92,0,0.68,3.78,0,2.1,1.91,0,0.33,0.07,0,0,17.46195,2.007554E-06,3.50558E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50558E-05,0,0,0
8178,325.6974,1.6898,24.9204,99.5833,2.5034,2.5014,2.5054,20.07,17.53,13,25.67,44.15,5.77,99.748,0.01,0,0.33,2.11,4.46,1.5,0.38,2.13,0,1.18,2.58,0,2.43,0.05,0,0,17.47719,1.986387E-06,3.471646E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.471646E-05,0,0,0
8179,325.6974,1.6865,24.9203,99.5855,2.5035,2.5046,2.5044,20.05,17.48,13,25.67,44.15,6.52,99.748,0.01,0,0.19,12.25,2.51,2.34,0.22,1.2,0,0.66,1.45,0,3.06,0.02,0,0,17.47634,1.98301E-06,3.465574E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465574E-05,0,0,0
8180,325.6974,1.6662,24.921,99.5832,2.5047,2.5036,2.5026,20.02,17.49,13,25.67,44.15,5.75,99.748,0,0,0.1,6.89,1.41,2.44,1.62,4.42,0,0.37,0.81,0,1.72,0.01,0,0,17.47189,2.004874E-06,3.502894E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.502894E-05,0,0,0
8181,325.6974,1.6492,24.9175,99.5833,2.5037,2.5035,2.504,19.94,17.42,13,25.67,44.15,6.27,99.747,0,0,1.56,3.87,0.79,1.37,0.91,4.74,0,0.21,0.46,0,0.97,0.01,0,0,17.45668,1.983079E-06,3.461797E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461797E-05,0,0,0
8182,325.6974,1.6372,24.9193,99.5869,2.5032,2.5041,2.5048,20.09,17.54,13,25.67,44.13,5.89,99.746,3.75,0,1.5,2.18,0.45,2.46,0.51,2.67,0,1.24,0.26,0,2.79,0,0,0,17.44747,1.913507E-06,3.338584E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.338584E-05,0,0,0
8183,325.6974,1.6163,24.9251,99.5815,2.504,2.5038,2.5032,20.02,17.49,13,25.67,44.13,5.75,99.746,4.92,0,1.13,1.23,0.25,2.51,0.29,1.5,0,0.7,0.15,0,3.82,0,0,0,17.45487,1.872653E-06,3.26869E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26869E-05,0,0,0
8184,325.6974,1.5867,24.9231,99.5813,2.5041,2.5002,2.5064,19.98,17.43,13,25.67,44.13,5.85,99.746,3.69,3,0.63,0.69,0.14,1.41,0.16,0.84,0,0.39,1.58,0,2.15,0,0,0,17.45586,1.78872E-06,3.122366E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.122366E-05,0,0,0
8185,325.6974,1.5719,24.9211,99.5849,2.5043,2.5024,2.5046,19.95,17.38,13,25.67,44.13,5.76,99.745,3.81,4.78,0.36,0.39,0.08,3.61,0.09,0.47,0,0.22,2.01,0,1.21,0,0,0,17.43731,1.719702E-06,2.998699E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.998699E-05,0,0,0
8186,325.6974,1.5572,24.9194,99.583,2.5037,2.5029,2.5042,19.91,17.35,13,25.67,44.13,5.65,99.745,4.36,6.59,1.7,1.34,0.04,3.72,0.05,0.27,0,0.12,1.13,0,0.68,0,0,0,17.4458,1.705865E-06,2.976018E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.976018E-05,0,0,0
8187,325.6974,1.5357,24.9194,99.5777,2.5024,2.5029,2.5028,20.03,17.42,13,25.67,44.12,5.65,99.745,8.73,2.78,2.97,8.07,0.03,2.09,0.03,1.28,0,0.07,0.64,0,3.76,0,0,0,17.44958,1.64884E-06,2.877158E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.877158E-05,0,0,0
8188,325.6974,1.5432,24.9212,99.5783,2.5047,2.5033,2.5028,20.12,17.55,13,25.67,44.12,5.73,99.747,10.3,2.08,5.23,4.54,0.01,1.18,0.02,2.97,0,0.04,0.36,1.13,2.11,0,0,0,17.44847,1.64546E-06,2.871075E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.871075E-05,0,0,0
8189,325.6974,1.5399,24.9241,99.5797,2.5046,2.5026,2.5052,20.04,17.5,13,25.67,44.12,5.69,99.75,6.45,0.88,2.94,7.8,0.01,3.66,0.01,3.17,0,0.02,0.2,0.63,1.19,0,0,0,17.44728,1.654354E-06,2.886398E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.886398E-05,0,0,0
