 Seconds,Date_Time,CO2ppm,WVppt,RefBP,TC1,TC2,Volts_6,FRB_mlmin,FRC_mlmin,Chamber,TempC,RH_pct,Light_Lux,BP_kPa,Act_1,Act_2,Act_3,Act_4,Act_5,Act_6,Act_7,Act_8,Act_9,Act_10,Act_11,Act_12,Act_13,Act_14,Act_15,Act_16,c_FRC_mlmin,c_CO2ppm,CO2_mlmin,FlyChamber1,FlyChamber2,FlyChamber3,FlyChamber4,FlyChamber5,FlyChamber6,FlyChamber7,FlyChamber8,FlyChamber9,FlyChamber10,FlyChamber11,FlyChamber12,FlyChamber13,FlyChamber14,FlyChamber15,FlyChamber16,CO2_mlminFly1,CO2_mlminFly2,CO2_mlminFly3,CO2_mlminFly4,CO2_mlminFly5,CO2_mlminFly6,CO2_mlminFly7,CO2_mlminFly8,CO2_mlminFly9,CO2_mlminFly10,CO2_mlminFly11,CO2_mlminFly12,CO2_mlminFly13,CO2_mlminFly14,CO2_mlminFly15,CO2_mlminFly16
3660,62582.52,0.4275,24.9221,102.5176,25.2748,29.7401,2.502,20.05,17.53,13,25.45,11,8.3,102.682,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.49807,8.77E-07,1.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-05,0,0,0
3661,62582.52,0.4396,24.8598,102.5188,25.2777,29.7425,2.5026,19.95,17.38,13,25.45,11,7.5,102.682,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52439,8.68E-07,1.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52E-05,0,0,0
3662,62582.52,0.4796,24.6447,102.5216,25.2766,29.7397,2.503,20.06,17.52,13,25.45,11,7.5,102.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.53519,8.63E-07,1.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51E-05,0,0,0
3663,62582.52,0.5019,24.4201,102.5218,25.276,29.7366,2.5038,20.1,17.63,13,25.45,11,7.52,102.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52898,8.65E-07,1.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52E-05,0,0,0
3664,62582.52,0.5257,24.1744,102.5153,25.2747,29.7343,2.5038,20.08,17.62,13,25.45,11,8.3,102.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.53914,8.83E-07,1.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55E-05,0,0,0
3665,62582.52,0.5482,23.8917,102.5183,25.2703,29.7381,2.5041,19.96,17.51,13,25.45,11,7.46,102.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.54764,9.16E-07,1.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61E-05,0,0,0
3666,62582.52,0.562,23.6467,102.5179,25.2723,29.7353,2.5035,19.98,17.56,13,25.45,11,7.52,102.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.55717,9.20E-07,1.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61E-05,0,0,0
3667,62582.52,0.5679,23.3988,102.5165,25.2753,29.737,2.5032,20.01,17.6,13,25.45,11,7.46,102.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.55533,9.19E-07,1.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61E-05,0,0,0
3668,62582.52,0.5737,23.1618,102.5195,25.2768,29.7475,2.5038,19.9,17.47,13,25.45,11,7.52,102.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.55198,9.30E-07,1.63E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63E-05,0,0,0
3669,62582.52,0.5723,22.9,102.5169,25.2738,29.7415,2.5041,19.97,17.49,13,25.45,11,8.31,102.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52498,9.38E-07,1.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64E-05,0,0,0
3670,62582.52,0.5804,22.6789,102.52,25.276,29.739,2.5041,20,17.56,13,25.45,11,7.5,102.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.48248,9.17E-07,1.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E-05,0,0,0
3671,62582.52,0.5821,22.4551,102.519,25.2801,29.7321,2.5038,20.05,17.57,13,25.45,11,7.5,102.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.46304,9.18E-07,1.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E-05,0,0,0
3672,62582.52,0.6014,22.2039,102.5156,25.2744,29.7398,2.5047,19.99,17.51,13,25.45,11,7.52,102.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.49358,9.20E-07,1.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61E-05,0,0,0
3673,62582.52,0.6004,22.0235,102.5161,25.2763,29.7359,2.5044,20,17.52,13,25.45,11,8.35,102.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.54014,9.13E-07,1.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E-05,0,0,0
3674,62582.52,0.6055,21.7864,102.5212,25.2783,29.7372,2.506,19.98,17.5,13,25.45,11,7.52,102.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.62422,9.25E-07,1.63E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63E-05,0,0,0
3675,62582.52,0.6149,21.5969,102.5214,25.2727,29.7375,2.5035,20.06,17.58,13,25.45,11,7.95,102.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.75274,9.42E-07,1.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E-05,0,0,0
3676,62582.52,0.6241,21.4361,102.5164,25.268,29.7398,2.5048,20.06,17.66,14,25.45,11,7.52,102.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.88044,9.89E-07,1.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77E-05,0,0
3677,62582.52,0.6292,21.2076,102.518,25.2686,29.742,2.5037,19.99,18.09,14,25.45,11,8.06,102.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.02537,1.03E-06,1.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86E-05,0,0
3678,62582.52,0.6179,21.0165,102.5152,25.2712,29.7392,2.5042,20.03,18.39,14,25.45,11,7.46,102.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.15089,1.07E-06,1.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E-05,0,0
3679,62582.52,0.6441,20.77,102.5188,25.2825,29.7453,2.5036,19.96,18.37,14,25.45,11,7.52,102.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.29197,1.12E-06,2.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04E-05,0,0
3680,62582.52,0.6329,20.6149,102.5226,25.2772,29.7491,2.5036,19.99,18.51,14,25.45,11,6.32,102.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39785,1.13E-06,2.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07E-05,0,0
3681,62582.52,0.6438,20.4297,102.5183,25.2789,29.7406,2.5037,20.01,18.56,14,25.45,11,7.5,102.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.48013,1.13E-06,2.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09E-05,0,0
3682,62582.52,0.6515,20.2273,102.5217,25.2728,29.7434,2.504,19.93,18.46,14,25.45,11,8.12,102.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52479,1.15E-06,2.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12E-05,0,0
3683,62582.52,0.6557,20.0807,102.5225,25.2786,29.7411,2.5042,20,18.5,14,25.45,11,7.5,102.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53194,1.13E-06,2.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10E-05,0,0
3684,62582.52,0.6722,19.8875,102.5185,25.275,29.7473,2.5046,19.9,18.36,14,25.45,11,8.34,102.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52129,1.12E-06,2.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07E-05,0,0
3685,62582.52,0.6763,19.7273,102.5197,25.2772,29.7391,2.5044,20.12,18.61,14,25.45,11,7.54,102.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51042,1.12E-06,2.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07E-05,0,0
3686,62582.52,0.6875,19.5615,102.5244,25.2761,29.741,2.5035,19.97,18.42,14,25.45,11,7.46,102.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.50867,1.11E-06,2.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05E-05,0,0
3687,62582.52,0.6873,19.3951,102.5237,25.2748,29.7449,2.5037,20.03,18.53,14,25.45,11,7.48,102.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5076,1.09E-06,2.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02E-05,0,0
3688,62582.52,0.6851,19.2168,102.5233,25.269,29.7449,2.504,20,18.53,14,25.45,11,7.71,102.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51263,1.09E-06,2.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01E-05,0,0
3689,62582.52,0.6878,19.0696,102.5231,25.268,29.7437,2.5045,20,18.55,14,25.45,11,7.5,102.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52768,1.11E-06,2.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05E-05,0,0
3690,62582.52,0.6965,18.9056,102.5205,25.2668,29.7458,2.5037,20.05,18.63,14,25.45,11,8.3,102.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.54487,1.09E-06,2.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03E-05,0,0
3691,62582.52,0.698,18.789,102.5209,25.2669,29.7473,2.504,19.93,18.45,14,25.45,11,7.46,102.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.54587,1.07E-06,1.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-05,0,0
3692,62582.52,0.7125,18.6231,102.5204,25.2682,29.7486,2.5037,20.05,18.51,14,25.45,11,8.11,102.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.54373,1.08E-06,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-05,0,0
3693,62582.52,0.7172,18.4823,102.5266,25.2691,29.7446,2.5034,20.1,18.6,14,25.45,11,7.5,102.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.56886,1.07E-06,1.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99E-05,0,0
3694,62582.52,0.7355,18.331,102.5246,25.2686,29.741,2.5053,19.94,18.53,14,25.45,11,7.5,102.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5675,1.07E-06,1.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99E-05,0,0
3695,62582.52,0.7491,18.1957,102.5182,25.2715,29.7438,2.5037,20.03,18.59,14,25.45,11,7.5,102.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.56361,1.08E-06,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-05,0,0
3696,62582.52,0.7628,18.0817,102.5217,25.2691,29.7474,2.5039,20.03,18.6,14,25.45,11,7.54,102.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.55985,1.07E-06,1.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-05,0,0
3697,62582.52,0.7853,17.9287,102.5235,25.2652,29.7516,2.5048,19.95,18.48,14,25.45,11,7.48,102.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.55933,1.05E-06,1.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E-05,0,0
3698,62582.52,0.7919,17.7941,102.5212,25.2652,29.7548,2.5052,20.12,18.68,14,25.45,11,7.71,102.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.55947,1.06E-06,1.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96E-05,0,0
3699,62582.52,0.8,17.656,102.521,25.2658,29.7477,2.5046,20.03,18.55,14,25.45,11,8.35,102.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53272,1.07E-06,1.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-05,0,0
3700,62582.52,0.8097,17.5121,102.5186,25.2702,29.7466,2.5049,19.96,18.47,14,25.45,11,7.5,102.684,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51943,1.06E-06,1.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96E-05,0,0
3701,62582.52,0.815,17.4054,102.5239,25.2702,29.7457,2.5043,19.97,18.47,14,25.45,11,8.21,102.684,0.63,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,18.51788,1.05E-06,1.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94E-05,0,0
3702,62582.52,0.8208,17.2627,102.5217,25.2699,29.7467,2.5028,20.01,18.53,14,25.45,11,7.5,102.685,0.36,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,18.50434,1.05E-06,1.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E-05,0,0
3703,62582.52,0.8345,17.1659,102.5231,25.2683,29.7445,2.5031,20.01,18.5,14,25.45,11,8.21,102.686,0.2,0,0,2.68,0,0,0,0,0,0,0,0,0,0,0,0,18.50251,1.04E-06,1.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92E-05,0,0
3704,62582.52,0.8389,17.0272,102.5248,25.2711,29.7482,2.5036,20,18.44,14,25.45,11,7.52,102.687,0.11,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,18.5179,1.01E-06,1.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E-05,0,0
3705,62582.52,0.8396,16.9061,102.53,25.2738,29.7463,2.504,20.03,18.51,14,25.45,11,8.35,102.687,0.06,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,18.51414,1.02E-06,1.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E-05,0,0
3706,62582.52,0.8569,16.7889,102.5294,25.2703,29.7496,2.5037,20.04,18.62,14,25.45,11,8.01,102.687,0.04,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,18.53105,1.03E-06,1.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91E-05,0,0
3707,62582.52,0.8594,16.6522,102.5255,25.2708,29.7497,2.5047,19.97,18.54,14,25.45,11,7.5,102.686,0.02,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,18.5388,1.02E-06,1.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E-05,0,0
3708,62582.52,0.8568,16.5559,102.5225,25.2669,29.7469,2.5046,19.97,18.52,14,25.45,11,7.52,102.687,0.01,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,18.54942,1.03E-06,1.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E-05,0,0
3709,62582.52,0.8618,16.4123,102.5227,25.2749,29.7458,2.5038,20.05,18.6,14,25.45,11,7.69,102.691,0.01,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,18.55971,1.06E-06,1.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96E-05,0,0
3710,62582.52,0.8712,16.3196,102.5209,25.2679,29.7466,2.5038,20.03,18.6,14,25.45,11,8.34,102.694,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,18.56252,1.04E-06,1.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94E-05,0,0
3711,62582.52,0.8655,16.2154,102.5213,25.2719,29.7496,2.5034,19.94,18.48,14,25.45,11,7.5,102.696,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,18.5699,1.04E-06,1.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93E-05,0,0
3712,62582.52,0.8584,16.1072,102.5305,25.2677,29.7526,2.5036,20.03,18.53,14,25.45,11,7.69,102.699,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,18.55777,1.06E-06,1.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96E-05,0,0
3713,62582.52,0.8824,15.9839,102.5339,25.2699,29.7536,2.5024,20.03,18.57,14,25.45,11,8.12,102.701,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,18.54464,1.06E-06,1.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96E-05,0,0
3714,62582.52,0.8792,15.8773,102.5379,25.2702,29.7522,2.5024,20.07,18.63,14,25.45,11,7.5,102.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.55417,1.05E-06,1.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E-05,0,0
3715,62582.52,0.8824,15.7566,102.5387,25.2753,29.7512,2.5034,20.01,18.54,14,25.45,11,7.52,102.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.54741,1.03E-06,1.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92E-05,0,0
3716,62582.52,0.8867,15.6683,102.5415,25.2727,29.748,2.504,19.99,18.48,14,25.45,11,8.28,102.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53279,1.03E-06,1.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92E-05,0,0
3717,62582.52,0.8755,15.5475,102.5375,25.2697,29.7543,2.5031,20.03,18.58,14,25.45,11,7.5,102.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.54034,1.06E-06,1.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96E-05,0,0
3718,62582.52,0.8799,15.4467,102.5415,25.2701,29.7531,2.5038,19.94,18.48,14,25.45,11,8.34,102.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53864,1.07E-06,1.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99E-05,0,0
3719,62582.52,0.8856,15.3263,102.541,25.2686,29.7486,2.5044,20,18.54,14,25.45,11,7.69,102.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52948,1.07E-06,1.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-05,0,0
3720,62582.52,0.8854,15.2245,102.5386,25.2713,29.7483,2.5023,20.07,18.58,14,25.45,11,7.84,102.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5153,1.08E-06,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-05,0,0
3721,62582.52,0.8827,15.1223,102.5378,25.2719,29.7511,2.5033,19.95,18.46,14,25.45,11,7.63,102.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52385,1.08E-06,2.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01E-05,0,0
3722,62582.52,0.8837,15.0202,102.5375,25.2723,29.7511,2.5031,20.03,18.53,14,25.45,11,8.21,102.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5312,1.09E-06,2.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02E-05,0,0
3723,62582.52,0.8813,14.919,102.5371,25.2696,29.7494,2.5031,20.08,18.59,14,25.45,11,7.5,102.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53134,1.13E-06,2.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09E-05,0,0
3724,62582.52,0.881,14.8042,102.528,25.2748,29.7472,2.5035,19.97,18.45,14,25.45,11,8.35,102.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53072,1.13E-06,2.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10E-05,0,0
3725,62582.52,0.8801,14.688,102.5309,25.2764,29.7462,2.5034,20.06,18.56,14,25.45,11,8.01,102.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53157,1.13E-06,2.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10E-05,0,0
3726,62582.52,0.8934,14.6048,102.5291,25.2789,29.7512,2.503,20.03,18.52,14,25.45,11,7.5,102.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51963,1.15E-06,2.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12E-05,0,0
3727,62582.52,0.8812,14.4914,102.5271,25.2774,29.7459,2.5025,20.1,18.62,14,25.45,11,7.84,102.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52403,1.14E-06,2.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0
3728,62582.52,0.8928,14.4129,102.5275,25.2779,29.7431,2.5021,19.91,18.44,14,25.45,11,8.13,102.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52724,1.13E-06,2.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09E-05,0,0
3729,62582.52,0.8827,14.3006,102.5247,25.2754,29.7453,2.503,19.98,18.52,14,25.45,11,7.5,102.69,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52635,1.13E-06,2.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10E-05,0,0
3730,62582.52,0.9026,14.1944,102.5239,25.2704,29.7493,2.5035,20.04,18.54,14,25.45,11,7.5,102.689,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.50913,1.16E-06,2.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,0,0
3731,62582.52,0.899,14.1137,102.5234,25.269,29.753,2.5037,20.02,18.46,14,25.45,11,8.26,102.688,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51688,1.16E-06,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15E-05,0,0
3732,62582.52,0.8815,14.0187,102.5209,25.2684,29.7549,2.504,20.06,18.53,14,25.45,11,7.5,102.688,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51282,1.15E-06,2.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13E-05,0,0
3733,62582.52,0.8968,13.9292,102.5199,25.2689,29.7501,2.5032,20.03,18.58,14,25.45,11,7.54,102.687,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.50919,1.15E-06,2.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,0,0
