Seconds,Date_Time,CO2ppm,WVppt,RefBP,Volts_4,Volts_5,Volts_6,FRB_mlmin,FRC_mlmin,Chamber,TempC,RH_pct,Light_Lux,BP_kPa,Act_1,Act_2,Act_3,Act_4,Act_5,Act_6,Act_7,Act_8,Act_9,Act_10,Act_11,Act_12,Act_13,Act_14,Act_15,Act_16,c_FRC_mlmin,c_CO2ppm,CO2_mlmin,FlyChamber1,FlyChamber2,FlyChamber3,FlyChamber4,FlyChamber5,FlyChamber6,FlyChamber7,FlyChamber8,FlyChamber9,FlyChamber10,FlyChamber11,FlyChamber12,FlyChamber13,FlyChamber14,FlyChamber15,FlyChamber16,CO2_mlminFly1,CO2_mlminFly2,CO2_mlminFly3,CO2_mlminFly4,CO2_mlminFly5,CO2_mlminFly6,CO2_mlminFly7,CO2_mlminFly8,CO2_mlminFly9,CO2_mlminFly10,CO2_mlminFly11,CO2_mlminFly12,CO2_mlminFly13,CO2_mlminFly14,CO2_mlminFly15,CO2_mlminFly16
4446,325.6536,0.0656,24.9243,99.5223,2.5039,2.503,2.5052,19.92,19.72,0,25.68,43.64,6.06,99.691,0.01,3.03,0.27,0,1.98,1.53,0,0,0,0,0.04,10.56,0.23,0.04,0,0,19.82113,9.10E-09,1.80E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,325.6536,0.0327,24.92,99.522,2.505,2.5029,2.5044,20.09,19.92,0,25.68,43.64,6.7,99.691,0.01,5.46,0.15,0,1.12,0.86,0,0,0,0,0.02,7.44,0.13,0.02,0,0,19.82598,6.78E-09,1.34E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,325.6536,0.0347,24.9219,99.5246,2.5042,2.5032,2.5039,19.98,19.76,0,25.68,43.64,6.16,99.691,0,3.07,4.21,0,0.63,0.48,0,0,0,0,0.01,8.69,0.07,0.01,0,0,19.81064,-3.01E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,325.6536,-0.0021,24.9255,99.5255,2.5052,2.5041,2.5034,19.95,19.71,0,25.68,43.64,6.55,99.692,0,2.85,3.49,0,0.35,0.27,0,0,0,0,0.01,8.82,0.04,0.01,0,0,19.79947,-7.93E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,325.6536,-0.0088,24.924,99.523,2.5059,2.5057,2.503,20.05,19.91,0,25.68,43.64,6.02,99.692,0,1.6,1.96,0,0.2,0.15,0,0,0,0,0,4.96,0.02,0,0,0,19.79548,1.25E-08,2.48E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,325.6536,-0.0144,24.9238,99.5172,2.5034,2.5038,2.5046,20,19.79,0,25.68,43.64,6.27,99.692,0,0.9,1.11,0,0.11,0.09,0,0,0,0,0,4.29,0.01,0,0,0,19.80045,-2.63E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,325.6536,-0.0368,24.923,99.5243,2.5052,2.5032,2.5018,19.99,19.8,0,25.68,43.64,5.97,99.692,0,0.51,0.62,0,0.06,0.05,0,0,0,0,0,5.41,0.01,0,0,0,19.8157,-1.20E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,325.6536,-0.0463,24.9226,99.5272,2.5044,2.5029,2.5024,19.98,19.83,0,25.68,43.64,6.73,99.692,0,0.29,2.97,0,0.04,0.03,0,0,0,0,0,4.55,0,0,0,0,19.84264,-4.00E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,325.6536,-0.0538,24.923,99.5261,2.5037,2.5025,2.5011,19.95,19.74,0,25.68,43.64,5.91,99.692,0,0.16,1.67,0,0.02,0.02,3.38,0,0,2.25,0,4.06,0,0,0,0,19.84073,-4.47E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,325.6536,-0.0586,24.9257,99.524,2.5039,2.5033,2.5021,20.1,19.9,0,25.68,43.64,5.99,99.692,0,1.22,3.57,0,0.01,0.01,3.4,0,0,2.77,0,2.28,0,0,0,0,19.85265,-1.58E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,325.6536,-0.0719,24.9254,99.5229,2.5032,2.503,2.5033,20.01,19.84,0,25.68,43.64,6.27,99.692,0,0.68,2.01,0,0.01,0,4.72,0,0,1.56,0,6.21,2.95,0,0,0,19.86015,-1.34E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,325.6543,-0.0814,24.9213,99.5243,2.5035,2.5028,2.5048,20.14,20.01,0,25.68,43.64,6.18,99.692,0,1.88,1.13,0,0,0,2.66,0,0,0.88,0,9.16,2.22,0,0,0,19.85852,-9.98E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,325.6543,-0.0738,24.9235,99.5264,2.5047,2.5029,2.5044,20.06,19.92,0,25.68,43.64,6,99.692,0,9.69,0.63,0,0,0,1.49,0,0,0.49,0,7.61,1.25,0,0,0,19.87819,-1.45E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4459,325.6543,-0.0935,24.9243,99.5267,2.5042,2.5031,2.5027,20.02,19.78,0,25.68,43.65,6,99.692,0,5.45,0.36,0,0,0,0.84,0,0,0.28,0,7.1,3.53,0,0,0,19.87899,-3.90E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,325.6543,-0.0935,24.9243,99.5267,2.5042,2.5031,2.5027,20.02,19.78,0,25.68,43.65,6,99.692,0,5.45,0.36,0,0,0,0.84,0,0,0.28,0,7.1,3.53,0,0,0,19.86283,-7.51E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,325.6543,-0.1053,24.92,99.5302,2.5034,2.5038,2.5044,20.06,19.84,0,25.68,43.65,6.06,99.692,0,2.85,0.11,0,0,0,0.27,2.53,0,0.09,0,2.99,6.36,0,0,0,19.85146,-3.80E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,325.6543,-0.1077,24.9187,99.5254,2.5033,2.5018,2.5052,20.07,19.93,0,25.68,43.65,6.05,99.692,0,1.6,0.06,0,0,0,0.15,1.42,0,0.05,0,1.26,2.68,0,0,0,19.81704,-3.75E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,325.6543,-0.1006,24.9203,99.5286,2.5029,2.5037,2.5043,19.93,19.85,0,25.68,43.65,6.14,99.692,0,7.43,0.04,0,0,0,0.08,0.8,0,1.53,0,0.71,2.63,0,0,0,19.81619,-9.80E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,325.6543,-0.1192,24.9218,99.5244,2.5059,2.5038,2.502,19.98,19.81,0,25.68,43.65,5.91,99.692,0,5.57,0.02,0,0,0,0.05,0.45,0,2.55,0,0.4,1.48,0,0,0,19.80897,-7.93E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,325.6543,-0.1143,24.9214,99.5278,2.5041,2.5037,2.5028,19.97,19.73,0,25.68,43.65,5.95,99.693,0,3.13,0.01,0,0,0,0.03,0.25,0,1.43,0,0.22,0.83,0,0,0,19.80852,1.19E-08,2.36E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,325.6543,-0.1245,24.9233,99.525,2.5044,2.5041,2.5034,19.94,19.73,0,25.68,43.65,6.3,99.693,0,1.76,0.01,0,0,0,0.01,0.14,0,0.81,0,0.13,0.63,5.81,0,0,19.82543,1.71E-08,3.40E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,325.6543,-0.1098,24.924,99.5243,2.5061,2.5041,2.5025,20.06,19.85,0,25.68,43.65,6,99.693,0,0.99,0,0,0,0,0.01,0.08,0,0.45,0,0.07,8.7,11.45,0,0,19.82477,-3.61E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,325.6543,-0.1187,24.9257,99.525,2.5047,2.5036,2.5018,20.02,19.82,0,25.68,43.65,5.93,99.694,2.39,0.42,0,0,0,0,0,0.05,0,0.25,0,0.04,8.64,7.57,0,0,19.80054,2.74E-08,5.42E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,325.6543,-0.1178,24.9234,99.5234,2.504,2.5039,2.5035,20.13,19.95,0,25.68,43.65,6.18,99.694,1.34,0.31,0,0,0,0,0,0.03,0,0.14,0,0.02,7.68,7.26,0,0,19.80601,2.83E-08,5.61E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,325.6543,-0.1076,24.9222,99.5265,2.5033,2.5038,2.5043,19.94,19.78,0,25.68,43.65,6.5,99.694,1.01,0.18,0,0,0,0,0,0.01,0,0.08,0,0.01,5.44,13.08,0,0,19.81186,3.51E-08,6.95E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,325.6543,-0.1203,24.9191,99.531,2.5025,2.5035,2.503,19.9,19.75,0,25.68,43.65,6.7,99.694,5.91,0.1,0,0,0,0,0,0.01,0,0.05,0,0.01,3.06,11.86,0,0,19.81904,3.04E-08,6.03E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,325.6543,-0.1233,24.9155,99.5282,2.5034,2.5039,2.5048,20.08,19.91,0,25.68,43.65,6.05,99.694,4.43,0.06,0,0,0,0,5.44,0,0,0.03,0,1.5,1.72,6.67,0,0,19.83293,2.37E-08,4.70E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,325.6543,-0.1255,24.9198,99.5312,2.5034,2.5035,2.5057,19.92,19.74,0,25.68,43.65,6.16,99.693,2.49,0.03,0,0,0,0,3.06,0,0,0.01,0,1.97,0.97,12.19,0,0,19.8335,3.00E-08,5.94E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,325.6543,-0.1255,24.9198,99.5312,2.5034,2.5035,2.5057,19.92,19.74,0,25.68,43.65,6.16,99.693,2.49,0.03,0,0,0,0,3.06,0,0,0.01,0,1.97,0.97,12.19,0,0,19.82203,-2.51E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,325.6543,-0.1304,24.9191,99.53,2.5042,2.5047,2.5019,20.1,19.97,0,25.68,43.65,6.47,99.693,0.79,0.01,0,0,0,0,0.97,0.84,0,1.97,0,2.97,0.31,3.86,0,0,19.83184,-4.74E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476,325.6543,-0.1199,24.9188,99.5281,2.504,2.5043,2.5031,19.94,19.76,0,25.68,43.65,5.95,99.693,0.44,0.01,0,1.5,0,0,2.04,1.98,0,1.11,0,2.79,0.17,2.17,0,0,19.83512,-2.19E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,325.6543,-0.1374,24.9194,99.5261,2.5028,2.5035,2.5033,20.03,19.89,0,25.68,43.65,6.35,99.693,0.19,0,0,1.97,0,0,1.15,2.8,0,0.62,0,1.57,0.1,2.35,0,0,19.84269,-2.80E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,325.6543,-0.1265,24.9239,99.527,2.5034,2.5037,2.5013,20.03,19.89,0,25.68,43.65,5.95,99.693,3.86,0,0,1.11,0,0,0.65,1.57,0,0.35,0,0.88,0.05,1.32,0,0,19.83836,-1.02E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,325.6543,-0.1357,24.9208,99.5266,2.5014,2.5058,2.5025,20,19.81,0,25.68,43.65,6.4,99.693,4.42,2.25,0,0.62,0,0,0.36,0.89,0,0.2,0,0.5,1.53,2.24,0,0,19.83956,4.49E-09,8.91E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,325.6543,-0.1338,24.9213,99.526,2.502,2.5053,2.503,19.91,19.82,0,25.68,43.65,5.93,99.693,3.31,3.52,0,0.35,0,0,3.95,0.5,0,0.11,0,0.28,0.86,1.26,0,0,19.85386,-2.75E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,325.6543,-0.1262,24.9241,99.5217,2.5005,2.5034,2.5032,19.97,19.89,0,25.68,43.65,6.7,99.692,1.4,1.48,7.88,0.2,0,0,2.22,0.28,0,0.06,0,0.16,0.48,0.71,0,0,19.83322,-3.57E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,325.6543,-0.1275,24.9222,99.5265,2.502,2.5038,2.5024,19.9,19.77,0,25.68,43.65,6,99.692,0.79,0.83,3.32,0.08,0,0,1.25,0.16,0,0.04,0,2.34,2.9,0.4,0,0,19.81233,-6.73E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,325.6543,-0.1386,24.9246,99.5282,2.5036,2.5036,2.5029,19.98,19.76,0,25.68,43.65,5.99,99.692,5.69,2.13,2.49,0.06,0,0,1.83,0.09,0,0.02,0,2.82,1.63,1.72,0,0,19.82375,5.22E-09,1.03E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,325.6543,-0.1438,24.9247,99.5275,2.5036,2.5036,2.5043,20.09,19.88,0,25.68,43.65,6.03,99.692,3.2,0.9,1.05,0.04,0,0,2.53,0.05,0,0.01,0,4.21,5.42,9.6,0,0,19.8156,2.57E-08,5.09E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,325.6543,-0.1319,24.9199,99.5272,2.5036,2.5034,2.5026,19.95,19.89,0,25.68,43.65,5.91,99.692,10.61,0.5,0.79,0.02,0,0,1.42,0.03,0,0.01,0,2.37,3.05,5.4,0,0,19.8325,2.94E-08,5.84E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,325.6543,-0.1332,24.9208,99.5241,2.5033,2.5044,2.5034,19.9,19.76,0,25.68,43.65,5.91,99.691,8.22,0.28,0.33,0.01,0,0,0.8,0.02,0,0,0,1.33,7.71,3.04,0,0,19.83071,4.13E-08,8.18E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,325.6543,-0.1507,24.9202,99.5295,2.5029,2.504,2.5022,19.9,19.74,0,25.68,43.65,5.97,99.692,4.62,0.16,0.19,0.01,0,0,0.45,0.01,0,0,0,0.75,8.84,7.71,0,0,19.83169,2.29E-08,4.54E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,325.6543,-0.1348,24.9233,99.5203,2.5041,2.5036,2.5031,20.07,19.91,0,25.68,43.65,6.66,99.691,2.6,0.09,1.64,0,0,0,0.25,0,0,0,0,0.42,4.97,8.27,0,0,19.83685,-1.88E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,325.6543,-0.1268,24.9224,99.5209,2.5011,2.506,2.5012,20.03,19.9,0,25.68,43.65,6.01,99.691,1.46,0.05,0.69,1.13,0,0,0.14,0,0,0,0,0.24,13.86,6.15,0,0,19.8339,-9.06E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,325.6543,-0.1281,24.922,99.5194,2.5009,2.5041,2.5035,20.01,19.85,0,25.68,43.65,6.16,99.691,0.82,3.03,3.01,0.84,0,0,0.08,0,0,0,0,0.13,7.8,5.15,0,0,19.83755,-1.98E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,325.6543,-0.1277,24.9248,99.5254,2.5027,2.5035,2.5031,20.08,19.86,0,25.68,43.65,6,99.691,1.96,3.39,1.7,0.36,0,0,0.03,0,0,0,0,0.07,4.39,5.9,0,0,19.83304,-2.45E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,325.6543,-0.1246,24.9212,99.524,2.5026,2.5032,2.5035,19.9,19.7,0,25.68,43.65,6.03,99.691,4.29,1.91,2.08,0.2,0,0,0.03,0,0,0,0,0.04,2.47,6.32,0,0,19.83501,9.85E-09,1.95E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,325.6543,-0.1425,24.9232,99.5227,2.5026,2.5052,2.5026,20.13,19.9,0,25.68,43.65,5.97,99.691,2.41,11.01,1.17,0.15,0,0,0.01,0,0,0,0,0.02,1.39,3.55,0,0,19.84198,-2.24E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,325.6543,-0.1238,24.922,99.5195,2.5037,2.5048,2.503,20,19.83,0,25.68,43.65,6.27,99.691,1.36,6.19,0.66,0.06,0,0,0.01,0,0,0,0,0.01,0.78,5.94,0,0,19.83448,-3.11E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,325.6543,-0.1352,24.9215,99.5181,2.5018,2.5042,2.5035,19.9,19.77,0,25.68,43.65,6.03,99.691,0.76,4.61,0.37,0.04,0,0,0,0,0,0,0,0.01,0.44,7.09,0,0,19.84115,-7.08E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,325.6543,-0.1323,24.9233,99.5209,2.5025,2.5042,2.503,20.09,19.96,0,25.68,43.65,5.99,99.691,0.43,2.59,2.46,0.02,0,0,0,0,0,0,0,0,0.25,6.24,0,0,19.85619,7.19E-09,1.43E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4497,325.6543,-0.1216,24.9268,99.525,2.5028,2.5044,2.5033,19.98,19.81,0,25.68,43.65,5.89,99.691,0.24,1.46,3.07,0.01,0,2.63,0,0,0,0,0,3.38,0.14,3.51,0,0,19.84941,2.08E-08,4.13E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,325.6543,-0.1378,24.9248,99.5306,2.5022,2.5033,2.5029,19.98,19.82,0,25.68,43.65,5.95,99.691,0.14,0.82,1.73,0.01,0,1.97,0,0,0,0,0,1.9,0.08,9.47,0,0,19.8495,1.65E-08,3.29E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,325.6543,-0.1399,24.9223,99.5321,2.5024,2.5037,2.5035,20.01,19.87,0,25.68,43.65,6.23,99.691,0.08,0.46,0.97,0,0,0.83,0,0,0,0,0,1.07,0.04,11.89,0,0,19.85287,8.58E-09,1.70E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,325.6543,-0.1431,24.922,99.5297,2.5033,2.5048,2.5028,20.01,19.89,0,25.68,43.65,6.14,99.692,0.04,0.26,0.55,0,0,0.47,0,0,0,0,0,0.6,0.02,8.94,0,0,19.83543,1.67E-08,3.32E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,325.6543,-0.1408,24.9199,99.5298,2.5027,2.5035,2.5032,20.12,19.94,0,25.68,43.65,6.08,99.692,0.02,0.15,0.31,0,0,1.76,0,0,0,0,0,0.34,0.01,7.28,0,0,19.82248,-6.45E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,325.6543,-0.1311,24.9204,99.5291,2.5035,2.5041,2.5037,19.92,19.7,0,25.68,43.65,6.03,99.692,0.01,0.08,1.67,1.5,0,3.24,0,0,0,0,0,0.19,0.01,4.09,0,0,19.81766,-2.01E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,325.6543,-0.1407,24.9224,99.5287,2.5035,2.5047,2.5035,19.91,19.67,0,25.68,43.65,6.54,99.692,0.01,0.05,2.63,1.97,0,2.95,0,0,0,0,0,0.11,0,2.3,0,0,19.78982,4.86E-09,9.61E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,325.6543,-0.1346,24.9237,99.5298,2.5041,2.5043,2.5034,20.04,19.88,0,25.68,43.65,5.91,99.692,0,0.03,1.48,1.11,0,1.66,0,0,0,0,0,0.06,0,4.48,0,0,19.78143,-1.11E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,325.6543,-0.132,24.9215,99.5272,2.5035,2.5038,2.503,19.98,19.8,0,25.68,43.65,5.95,99.692,0,0.01,0.83,0.62,0,0.93,0,0,0,0,0,0.03,0,4.02,0,0,19.77318,1.78E-08,3.52E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,325.6543,-0.1458,24.9235,99.526,2.5042,2.504,2.5034,20.01,19.77,0,25.68,43.65,5.95,99.693,0,0.01,0.47,0.35,0,0.52,0,0,0,0,0,0.02,0,3.39,0,0,19.79366,4.28E-08,8.48E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,325.6543,-0.1352,24.9228,99.5252,2.5036,2.5036,2.5057,19.93,19.74,0,25.68,43.65,6.23,99.693,0,0,0.26,2.82,0,0.3,0,0,0,0,0,0.01,0,1.91,0,0,19.80748,2.39E-08,4.73E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,325.6543,-0.1342,24.9208,99.5304,2.5043,2.5041,2.5066,20.06,19.87,0,25.68,43.65,5.99,99.693,0,0,0.15,1.59,0,0.17,0,0,0,0,0,0.01,0,1.07,0,0,19.83376,3.18E-08,6.31E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,325.6543,-0.122,24.9193,99.5272,2.5041,2.5041,2.5056,19.94,19.74,0,25.68,43.65,6.05,99.694,0,1.5,0.08,3.52,0,7.22,0,0,0,0,0,0,0.84,5.42,0,0,19.86771,4.04E-08,8.02E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,325.6543,-0.1358,24.925,99.5295,2.5033,2.5039,2.5047,20.05,19.89,0,25.68,43.65,6,99.694,0,0.84,2.3,1.98,0,4.06,0,0,0,0,0,0,2.72,3.05,0,0,19.86213,1.61E-08,3.20E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,325.6543,-0.1356,24.9215,99.526,2.504,2.5038,2.5049,20.11,20,0,25.68,43.66,5.97,99.694,0,0.48,2.42,1.11,0,2.28,0,0,0,0,0,0,3.22,1.72,0,0,19.84747,-9.74E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,325.6543,-0.1315,24.9224,99.5282,2.504,2.5048,2.5042,20.11,20,0,25.68,43.66,6.02,99.693,0,0.27,1.36,0.63,0,1.28,0,0,0,0,0,0,2.42,1.29,0,0,19.85389,-4.42E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,325.6543,-0.1316,24.9227,99.5251,2.5037,2.5045,2.5041,19.88,19.74,0,25.68,43.66,6.63,99.693,0,1.65,0.76,0.35,0,0.72,0,0,0,0,0,0,1.36,0.72,0,0,19.8415,-7.09E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,325.6543,-0.1564,24.9218,99.5288,2.5038,2.5036,2.5042,20.01,19.83,0,25.68,43.66,5.97,99.694,0,2.43,0.43,0.2,0,0.41,2.81,0,0,0,0,0,9.95,0.41,0,0,19.82819,-1.40E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,325.6543,-0.1355,24.9201,99.5307,2.5008,2.5033,2.5034,19.96,19.73,0,25.68,43.66,6.02,99.694,0,1.37,0.24,0.11,0,0.23,1.58,0,0,0,0,0,5.6,2.48,0,0,19.80832,-4.52E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
